game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie
2024_12_ARI_SEA,2024,12,ARI,REG,0,1,1,0,1,0,0,39,11,3,5,6,0,0,0,0,0,10.0,0.0,2,1,3,4,36,5,2,0,23,61,11,0.38,0.59,0,0,0,0,1,0,6,5,0
2024_13_ARI_MIN,2024,13,ARI,REG,0,0,2,1,2,0,0,29,10,5,5,8,0,0,0,0,0,23.0,0.0,2,4,6,2,36,2,1,0,14,51,14,0.27,0.71,0,0,0,0,1,0,6,6,0
2024_14_SEA_ARI,2024,14,ARI,REG,0,0,1,0,0,1,0,30,24,2,0,2,0,0,0,0,0,30.0,0.0,3,3,4,6,30,5,0,0,31,61,15,0.51,0.49,0,1,0,0,0,0,6,7,0
2024_15_NE_ARI,2024,15,ARI,REG,0,1,3,0,1,2,0,30,18,6,2,2,0,0,0,0,0,17.0,0.0,2,2,7,2,25,2,0,0,24,49,13,0.49,0.51,1,0,0,0,0,0,7,7,0
2024_16_ARI_CAR,2024,16,ARI,REG,0,0,0,0,0,0,0,34,20,2,3,3,0,0,0,0,0,36.0,0.0,4,1,7,6,29,5,1,0,35,65,17,0.54,0.45,0,0,0,0,1,0,7,8,0
2024_17_ARI_LA,2024,17,ARI,REG,0,0,0,0,0,0,0,22,17,3,0,2,0,0,0,0,0,13.0,0.0,1,2,3,5,32,6,1,0,21,54,12,0.39,0.59,0,0,0,0,1,0,7,9,0
2024_18_SF_ARI,2024,18,ARI,REG,0,2,4,1,4,0,1,40,19,4,2,4,0,0,0,0,0,24.0,0.0,3,2,8,5,44,2,1,1,27,73,15,0.37,0.6,1,0,0,0,0,0,8,9,0
2024_01_PIT_ATL,2024,1,ATL,REG,0,0,1,0,0,1,0,42,19,9,2,4,0,0,0,0,0,18.0,0.0,0,6,3,5,25,3,0,0,41,66,12,0.62,0.38,0,1,0,0,0,0,0,1,0
2024_02_ATL_PHI,2024,2,ATL,REG,0,1,0,0,0,0,0,45,16,4,1,5,0,0,0,0,0,21.0,0.0,1,2,6,4,31,2,1,0,37,69,11,0.54,0.45,0,0,0,1,0,0,1,1,0
2024_03_KC_ATL,2024,3,ATL,REG,0,1,0,0,0,0,0,38,19,8,0,7,0,0,0,0,0,22.0,0.0,2,3,4,2,39,3,3,0,30,72,12,0.42,0.54,0,1,0,0,0,0,1,2,0
2024_04_NO_ATL,2024,4,ATL,REG,0,1,0,0,0,0,0,47,17,5,1,3,1,0,0,0,0,25.0,6.0,3,1,7,6,37,3,0,0,33,70,14,0.47,0.53,1,0,0,0,0,0,2,2,0
2024_05_TB_ATL,2024,5,ATL,REG,0,0,2,1,2,0,0,31,15,6,1,1,0,0,0,0,0,30.0,0.0,3,3,6,2,25,2,1,0,25,51,14,0.49,0.49,1,0,0,0,0,0,3,2,0
2024_06_ATL_CAR,2024,6,ATL,REG,0,2,2,0,2,0,2,37,15,4,0,3,0,0,0,0,0,20.0,0.0,2,2,8,7,38,3,0,0,24,62,15,0.39,0.61,0,0,0,1,0,0,4,2,0
2024_07_SEA_ATL,2024,7,ATL,REG,0,0,1,0,0,1,0,32,12,4,1,6,0,0,0,0,0,28.0,0.0,4,2,3,7,30,4,0,0,26,56,13,0.46,0.54,0,1,0,0,0,0,4,3,0
2024_08_ATL_TB,2024,8,ATL,REG,0,2,2,1,2,0,0,40,17,8,0,0,0,0,0,0,0,24.0,0.0,3,1,7,5,49,1,1,1,21,72,12,0.29,0.68,0,0,0,1,0,0,5,3,0
2024_09_DAL_ATL,2024,9,ATL,REG,0,0,1,0,0,1,0,40,14,4,3,8,0,0,0,0,0,21.0,0.0,1,2,5,8,53,3,0,1,21,75,11,0.28,0.71,1,0,0,0,0,0,6,3,0
2024_10_ATL_NO,2024,10,ATL,REG,0,0,1,0,0,1,0,27,14,1,0,1,0,0,0,0,0,20.0,0.0,2,2,4,3,25,5,1,0,26,52,13,0.5,0.48,0,0,0,0,1,0,6,4,0
2024_11_ATL_DEN,2024,11,ATL,REG,0,0,1,0,1,0,0,35,16,4,1,3,0,0,0,0,0,38.0,0.0,5,1,3,3,34,3,0,0,26,60,12,0.43,0.57,0,0,0,0,1,0,6,5,0
2024_13_LAC_ATL,2024,13,ATL,REG,0,0,2,1,2,0,0,26,12,1,5,8,0,0,0,0,0,11.0,0.0,0,3,4,3,30,3,3,0,14,47,10,0.3,0.64,0,1,0,0,0,0,6,6,0
2024_14_ATL_MIN,2024,14,ATL,REG,0,0,0,0,0,0,0,32,12,2,4,7,0,0,0,0,0,42.0,0.0,6,1,5,9,32,2,3,0,21,56,14,0.38,0.57,0,0,0,0,1,0,6,7,0
2024_15_ATL_LV,2024,15,ATL,REG,1,2,1,1,1,0,0,41,11,1,4,6,0,0,0,0,0,9.0,0.0,1,1,4,6,42,5,0,1,22,65,11,0.34,0.65,0,0,0,1,0,0,7,7,0
2024_16_NYG_ATL,2024,16,ATL,REG,0,2,1,1,1,0,0,22,17,1,3,6,2,0,0,0,0,9.0,12.0,1,0,7,9,42,5,0,0,13,55,13,0.24,0.76,1,0,0,0,0,0,8,7,0
2024_17_ATL_WAS,2024,17,ATL,REG,0,1,0,0,0,0,0,46,18,3,5,5,0,0,0,0,0,30.0,0.0,3,1,6,8,41,3,1,0,35,77,13,0.45,0.53,0,0,0,0,1,0,8,8,0
2024_18_CAR_ATL,2024,18,ATL,REG,0,0,1,0,1,0,1,35,14,2,0,0,0,0,0,0,0,44.0,0.0,5,1,8,2,35,3,1,0,29,65,17,0.45,0.54,0,1,0,0,0,0,8,9,0
2024_01_BAL_KC,2024,1,BAL,REG,0,1,0,0,0,0,0,30,12,4,2,6,0,0,0,0,0,27.0,0.0,3,2,5,6,30,3,1,0,19,50,13,0.38,0.6,0,0,0,0,1,0,0,1,0
2024_02_LV_BAL,2024,2,BAL,REG,0,1,1,0,1,0,0,36,16,9,5,9,0,0,0,0,0,26.0,0.0,2,4,6,4,43,3,1,0,16,60,15,0.27,0.72,0,1,0,0,0,0,0,2,0
2024_03_BAL_DAL,2024,3,BAL,REG,0,0,2,1,1,1,0,35,12,5,3,7,0,0,0,0,0,25.0,0.0,1,2,5,11,56,4,0,0,16,72,12,0.22,0.78,0,0,0,1,0,0,1,2,0
2024_04_BUF_BAL,2024,4,BAL,REG,0,0,1,1,1,0,0,29,16,1,3,8,0,0,0,0,0,10.0,0.0,1,2,6,3,34,6,0,0,23,57,15,0.4,0.6,1,0,0,0,0,0,2,2,0
2024_05_BAL_CIN,2024,5,BAL,REG,0,1,0,0,0,0,0,40,14,6,3,9,0,0,0,0,0,36.0,0.0,4,1,8,5,42,5,0,0,24,66,18,0.36,0.64,0,0,0,1,0,0,3,2,0
2024_06_WAS_BAL,2024,6,BAL,REG,0,0,0,0,0,0,0,34,10,4,3,7,0,0,0,0,0,23.0,0.0,2,4,7,4,38,3,0,0,18,56,16,0.32,0.68,1,0,0,0,0,0,4,2,0
2024_07_BAL_TB,2024,7,BAL,REG,0,2,1,0,1,0,0,42,18,6,3,4,0,0,0,0,0,31.0,0.0,2,2,8,5,50,2,1,0,29,80,14,0.36,0.62,0,0,0,1,0,0,5,2,0
2024_08_BAL_CLE,2024,8,BAL,REG,0,0,1,1,1,0,0,35,16,8,2,7,0,0,0,0,0,29.0,0.0,2,3,5,5,44,3,0,0,23,67,13,0.34,0.66,0,0,0,0,1,0,5,3,0
2024_09_DEN_BAL,2024,9,BAL,REG,0,1,0,0,0,0,0,43,15,4,4,5,0,0,0,0,0,10.0,0.0,1,1,8,5,38,2,1,0,29,68,12,0.43,0.56,1,0,0,0,0,0,6,3,0
2024_10_CIN_BAL,2024,10,BAL,REG,0,0,3,1,2,1,1,36,11,2,3,13,0,0,0,0,0,34.0,0.0,4,0,6,6,60,3,0,0,16,76,13,0.21,0.79,1,0,0,0,0,0,7,3,0
2024_11_BAL_PIT,2024,11,BAL,REG,0,1,0,0,0,0,0,42,18,3,4,7,0,0,0,0,0,18.0,0.0,0,6,4,8,40,4,2,0,32,74,14,0.43,0.54,0,0,0,0,1,0,7,4,0
2024_12_BAL_LAC,2024,12,BAL,REG,0,0,1,0,1,0,0,34,9,0,4,7,0,0,0,0,0,23.0,0.0,2,3,6,11,40,4,0,0,20,60,15,0.33,0.67,0,0,0,1,0,0,8,4,0
2024_13_PHI_BAL,2024,13,BAL,REG,0,0,3,0,2,1,0,29,15,2,2,2,0,0,0,0,0,24.0,0.0,3,1,5,6,21,6,2,0,31,54,15,0.57,0.39,0,1,0,0,0,0,8,5,0
2024_15_BAL_NYG,2024,15,BAL,REG,0,1,0,0,0,0,0,26,20,1,3,7,0,0,0,0,0,14.0,0.0,2,0,6,11,40,3,1,0,19,60,11,0.32,0.67,0,0,0,1,0,0,9,5,0
2024_16_PIT_BAL,2024,16,BAL,REG,0,1,4,1,3,1,0,35,15,2,3,5,1,0,0,0,0,18.0,6.0,2,1,7,1,35,5,0,1,24,60,15,0.4,0.58,1,0,0,0,0,0,10,5,0
2024_17_BAL_HOU,2024,17,BAL,REG,0,1,1,0,1,0,1,34,10,3,5,9,0,0,0,0,0,,,0,0,7,3,37,6,0,0,17,54,13,0.31,0.69,0,0,0,1,0,0,11,5,0
2024_18_CLE_BAL,2024,18,BAL,REG,0,2,0,0,0,0,0,31,13,2,2,3,1,0,0,0,0,11.0,6.0,1,1,6,6,36,5,1,0,18,55,13,0.33,0.65,1,0,0,0,0,0,12,5,0
2024_19_PIT_BAL,2024,19,BAL,POST,0,0,1,0,0,1,0,23,11,1,4,7,0,0,0,0,0,14.0,0.0,2,0,5,3,34,5,1,0,10,45,12,0.22,0.76,1,0,0,0,0,0,13,5,0
2024_20_BAL_BUF,2024,20,BAL,POST,0,0,0,0,0,0,0,32,17,1,1,3,0,0,0,0,0,27.0,0.0,3,2,6,3,23,3,2,0,34,59,14,0.58,0.39,0,0,0,0,1,0,13,6,0
2024_01_ARI_BUF,2024,1,BUF,REG,0,0,1,1,1,0,0,39,11,7,4,5,0,0,0,0,0,28.0,0.0,2,2,7,0,35,2,1,0,25,61,13,0.41,0.57,1,0,0,0,0,0,1,0,0
2024_02_BUF_MIA,2024,2,BUF,REG,0,3,0,0,0,0,0,47,14,7,2,5,1,0,0,0,0,11.0,6.0,1,1,6,5,41,1,0,0,34,75,9,0.45,0.55,0,0,0,1,0,0,2,0,0
2024_03_JAX_BUF,2024,3,BUF,REG,0,1,1,1,1,0,0,36,14,6,5,10,0,0,0,0,0,10.0,0.0,1,1,9,6,51,2,0,0,17,68,13,0.25,0.75,1,0,0,0,0,0,3,0,0
2024_04_BUF_BAL,2024,4,BUF,REG,0,0,3,1,2,1,0,30,16,6,1,3,0,0,0,0,0,35.0,0.0,5,0,3,5,20,4,0,0,34,54,12,0.63,0.37,0,0,0,0,1,0,3,1,0
2024_05_BUF_HOU,2024,5,BUF,REG,0,1,1,1,1,0,0,45,12,9,1,6,0,0,0,0,0,23.0,0.0,2,3,5,2,39,5,0,0,28,67,15,0.42,0.58,0,0,0,0,1,0,3,2,0
2024_06_BUF_NYJ,2024,6,BUF,REG,0,1,1,0,1,0,0,32,15,8,3,5,0,0,0,0,0,20.0,0.0,2,4,5,6,38,2,0,0,21,59,13,0.36,0.64,0,0,0,1,0,0,4,2,0
2024_07_TEN_BUF,2024,7,BUF,REG,0,1,4,1,2,2,0,40,17,10,3,10,0,0,0,0,0,10.0,0.0,1,1,7,9,42,5,0,1,24,67,14,0.36,0.63,1,0,0,0,0,0,5,2,0
2024_08_BUF_SEA,2024,8,BUF,REG,0,1,2,0,0,2,0,24,18,7,1,5,0,0,0,0,0,10.0,0.0,1,1,6,8,30,4,1,0,16,47,12,0.34,0.64,0,0,0,1,0,0,6,2,0
2024_09_MIA_BUF,2024,9,BUF,REG,0,0,1,1,1,0,0,39,16,6,1,2,0,0,0,0,0,27.0,0.0,3,2,7,4,29,1,1,0,30,60,13,0.5,0.48,1,0,0,0,0,0,7,2,0
2024_10_BUF_IND,2024,10,BUF,REG,0,3,2,1,2,0,0,37,15,7,4,6,1,0,0,0,0,21.0,6.0,2,2,6,6,39,2,0,0,22,61,12,0.36,0.64,0,0,0,1,0,0,8,2,0
2024_11_KC_BUF,2024,11,BUF,REG,0,2,0,0,0,0,0,30,14,0,2,7,0,0,0,0,0,21.0,0.0,3,0,5,4,35,4,0,0,17,52,12,0.33,0.67,1,0,0,0,0,0,9,2,0
2024_13_SF_BUF,2024,13,BUF,REG,0,0,3,3,2,1,0,29,17,7,2,1,0,0,0,0,0,10.0,0.0,1,3,6,3,19,3,0,1,27,47,13,0.57,0.4,1,0,0,0,0,0,10,2,0
2024_14_BUF_LA,2024,14,BUF,REG,0,0,0,0,0,0,0,41,22,6,0,3,0,0,0,0,0,38.0,0.0,6,1,7,6,30,2,0,0,42,72,16,0.58,0.42,0,0,0,0,1,0,10,3,0
2024_15_BUF_DET,2024,15,BUF,REG,0,0,2,1,2,0,0,38,15,3,3,10,0,0,0,0,0,42.0,0.0,6,1,9,2,60,3,0,2,15,77,19,0.19,0.78,0,0,0,1,0,0,11,3,0
2024_16_NE_BUF,2024,16,BUF,REG,0,1,4,2,2,2,0,33,18,2,2,4,1,0,0,0,0,22.0,6.0,3,0,5,11,38,3,0,0,30,68,11,0.44,0.56,1,0,0,0,0,0,12,3,0
2024_17_NYJ_BUF,2024,17,BUF,REG,1,2,2,1,1,1,0,38,14,4,4,6,0,0,0,0,0,14.0,0.0,0,0,6,7,38,3,0,0,21,59,9,0.36,0.64,1,0,0,0,0,0,13,3,0
2024_18_BUF_NE,2024,18,BUF,REG,0,0,1,1,0,1,0,27,21,9,1,4,0,0,0,0,0,23.0,0.0,2,3,4,6,31,3,3,0,27,61,12,0.44,0.51,0,0,0,0,1,0,13,4,0
2024_19_DEN_BUF,2024,19,BUF,POST,0,0,0,0,0,0,0,27,7,0,2,4,0,0,0,0,0,7.0,0.0,1,1,7,2,25,4,0,0,17,42,13,0.4,0.6,1,0,0,0,0,0,14,4,0
2024_20_BAL_BUF,2024,20,BUF,POST,0,1,3,2,3,0,0,37,15,2,2,5,0,0,0,0,0,25.0,0.0,1,2,6,1,29,0,1,0,29,59,9,0.49,0.49,1,0,0,0,0,0,15,4,0
2024_21_BUF_KC,2024,21,BUF,POST,0,0,1,1,0,1,0,40,12,1,2,7,0,0,0,0,0,32.0,0.0,3,1,6,3,29,2,3,0,32,64,12,0.5,0.45,0,0,0,0,1,0,15,5,0
2024_01_CAR_NO,2024,1,CAR,REG,0,0,0,0,0,0,0,35,18,6,1,1,0,0,0,0,0,47.0,0.0,5,4,2,5,25,2,0,0,37,62,13,0.6,0.4,0,0,0,0,1,0,0,1,0
2024_02_LAC_CAR,2024,2,CAR,REG,0,1,1,1,1,0,0,33,23,11,1,2,0,0,0,0,0,26.0,0.0,3,2,2,4,21,3,3,0,41,65,10,0.63,0.32,0,1,0,0,0,0,0,2,0
2024_03_CAR_LV,2024,3,CAR,REG,0,1,0,0,0,0,0,36,12,6,3,6,0,0,0,0,0,22.0,0.0,2,1,8,4,44,5,0,0,16,60,16,0.27,0.73,0,0,0,1,0,0,1,2,0
2024_04_CIN_CAR,2024,4,CAR,REG,0,1,0,0,0,0,0,41,17,3,0,2,0,0,0,0,0,34.0,0.0,4,2,5,6,31,3,0,0,31,62,14,0.5,0.5,0,1,0,0,0,0,1,3,0
2024_05_CAR_CHI,2024,5,CAR,REG,0,0,0,0,0,0,0,35,21,6,1,2,0,0,0,0,0,36.0,0.0,4,1,3,6,31,4,3,0,36,70,12,0.51,0.44,0,0,0,0,1,0,1,4,0
2024_06_ATL_CAR,2024,6,CAR,REG,0,0,1,1,1,0,0,35,15,5,0,3,0,0,0,0,0,38.0,0.0,3,3,5,1,30,1,4,0,35,69,12,0.51,0.43,0,1,0,0,0,0,1,5,0
2024_07_CAR_WAS,2024,7,CAR,REG,0,0,1,0,0,1,0,35,19,5,1,2,0,0,0,0,0,34.0,0.0,4,4,2,10,26,1,2,0,35,63,11,0.56,0.41,0,0,0,0,1,0,1,6,0
2024_08_CAR_DEN,2024,8,CAR,REG,0,0,2,2,2,0,0,39,18,8,2,2,0,0,0,0,0,28.0,0.0,4,0,3,2,41,3,2,0,30,73,10,0.41,0.56,0,0,0,0,1,0,1,7,0
2024_09_NO_CAR,2024,9,CAR,REG,0,0,0,0,0,0,0,39,24,4,1,5,0,0,0,0,0,22.0,0.0,1,3,5,6,34,4,0,0,41,75,13,0.55,0.45,1,0,0,0,0,0,2,7,0
2024_10_NYG_CAR,2024,10,CAR,REG,0,2,3,1,2,1,1,38,24,8,2,5,0,0,0,0,0,17.0,0.0,2,2,5,5,38,5,1,1,33,73,14,0.45,0.52,1,0,0,0,0,0,3,7,0
2024_12_KC_CAR,2024,12,CAR,REG,0,0,1,0,1,0,1,48,11,1,5,7,0,0,0,0,0,30.0,0.0,3,3,6,7,42,2,0,0,26,68,14,0.38,0.62,0,1,0,0,0,0,3,8,0
2024_13_TB_CAR,2024,13,CAR,REG,0,2,2,0,0,2,0,55,15,3,4,6,0,0,0,0,0,26.0,0.0,2,5,7,6,38,5,1,0,38,77,19,0.49,0.49,0,1,0,0,0,0,3,9,0
2024_14_CAR_PHI,2024,14,CAR,REG,0,0,1,0,1,0,0,33,15,2,4,4,0,0,0,0,0,22.0,0.0,2,1,4,4,25,4,1,0,31,57,11,0.54,0.44,0,0,0,0,1,0,3,10,0
2024_15_DAL_CAR,2024,15,CAR,REG,0,0,2,1,0,2,0,38,19,1,1,3,0,0,0,0,0,30.0,0.0,3,4,3,5,29,2,1,1,39,70,12,0.56,0.41,0,1,0,0,0,0,3,11,0
2024_16_ARI_CAR,2024,16,CAR,REG,0,1,1,1,0,1,0,33,18,1,3,3,0,0,0,0,0,30.0,0.0,3,3,6,10,35,3,0,0,29,64,15,0.45,0.55,1,0,0,0,0,0,4,11,0
2024_17_CAR_TB,2024,17,CAR,REG,0,0,0,0,0,0,0,41,21,2,2,3,0,0,0,0,0,42.0,0.0,6,2,3,4,34,1,3,0,37,74,12,0.5,0.46,0,0,0,0,1,0,4,12,0
2024_18_CAR_ATL,2024,18,CAR,REG,0,1,0,0,0,0,0,31,27,1,1,5,0,0,0,0,0,38.0,0.0,5,2,7,3,39,0,0,0,38,77,14,0.49,0.51,0,0,0,1,0,0,5,12,0
2024_01_TEN_CHI,2024,1,CHI,REG,0,2,1,1,1,0,0,42,15,9,3,10,1,0,0,0,0,24.0,6.0,2,1,6,6,35,6,0,0,26,61,15,0.43,0.57,1,0,0,0,0,0,1,0,0
2024_02_CHI_HOU,2024,2,CHI,REG,0,0,1,1,1,0,0,35,14,9,3,4,0,0,0,0,0,19.0,0.0,1,4,4,4,39,6,1,0,21,61,15,0.34,0.64,0,0,0,0,1,0,1,1,0
2024_03_CHI_IND,2024,3,CHI,REG,0,2,0,0,0,0,0,26,16,8,1,3,0,0,0,0,0,21.0,0.0,3,0,4,5,21,5,3,0,30,54,12,0.56,0.39,0,0,0,0,1,0,1,2,0
2024_04_LA_CHI,2024,4,CHI,REG,0,1,1,1,1,0,0,35,14,7,3,6,0,0,0,0,0,18.0,0.0,0,5,5,4,33,1,1,0,25,59,11,0.42,0.56,1,0,0,0,0,0,2,2,0
2024_05_CAR_CHI,2024,5,CHI,REG,0,1,4,2,2,2,0,35,13,4,4,8,0,0,0,0,0,10.0,0.0,1,2,7,3,39,4,0,0,19,58,14,0.33,0.67,1,0,0,0,0,0,3,2,0
2024_06_JAX_CHI,2024,6,CHI,REG,0,1,2,1,2,0,0,33,18,13,4,7,0,0,0,0,0,16.0,0.0,1,1,6,4,41,4,1,0,19,61,12,0.31,0.67,1,0,0,0,0,0,4,2,0
2024_08_CHI_WAS,2024,8,CHI,REG,0,0,0,0,0,0,0,36,21,10,2,7,0,0,0,0,0,18.0,0.0,0,5,3,4,40,5,0,0,32,72,13,0.44,0.56,0,0,0,0,1,0,4,3,0
2024_09_CHI_ARI,2024,9,CHI,REG,0,0,2,2,1,1,0,32,16,5,3,3,0,0,0,0,0,27.0,0.0,3,2,5,2,23,4,0,0,34,57,14,0.6,0.4,0,0,0,0,1,0,4,4,0
2024_10_NE_CHI,2024,10,CHI,REG,0,1,1,0,0,1,0,33,17,6,1,7,0,0,0,0,0,19.0,0.0,1,4,2,5,26,5,1,0,34,61,12,0.56,0.43,0,1,0,0,0,0,4,5,0
2024_11_GB_CHI,2024,11,CHI,REG,0,1,0,0,0,0,0,20,17,7,1,2,0,0,0,0,0,20.0,0.0,2,0,5,3,18,1,1,0,25,44,8,0.57,0.41,0,1,0,0,0,0,4,6,0
2024_12_MIN_CHI,2024,12,CHI,REG,0,0,2,2,1,1,0,32,20,9,3,9,0,0,0,0,0,30.0,0.0,3,3,4,7,38,4,0,0,27,65,14,0.42,0.58,0,1,0,0,0,0,4,7,0
2024_13_CHI_DET,2024,13,CHI,REG,0,0,1,1,1,0,0,38,16,1,2,3,0,0,0,0,0,23.0,0.0,2,4,4,2,36,2,0,0,33,69,12,0.48,0.52,0,0,0,0,1,0,4,8,0
2024_14_CHI_SF,2024,14,CHI,REG,0,1,0,0,0,0,0,37,13,3,1,3,0,0,0,0,0,38.0,0.0,5,1,3,3,27,2,1,0,33,61,11,0.54,0.44,0,0,0,0,1,0,4,9,0
2024_15_CHI_MIN,2024,15,CHI,REG,0,1,0,0,0,0,0,41,14,10,2,8,0,0,0,0,0,30.0,0.0,3,3,4,10,42,3,0,0,29,71,13,0.41,0.59,0,0,0,0,1,0,4,10,0
2024_16_DET_CHI,2024,16,CHI,REG,0,0,0,0,0,0,0,35,18,4,1,3,0,0,0,0,0,34.0,0.0,4,3,4,3,33,1,1,0,31,65,12,0.48,0.51,0,1,0,0,0,0,4,11,0
2024_17_SEA_CHI,2024,17,CHI,REG,0,0,3,1,3,0,0,34,12,3,3,7,0,0,0,0,0,6.0,0.0,0,2,2,2,26,6,1,0,24,51,10,0.47,0.51,0,1,0,0,0,0,4,12,0
2024_18_CHI_GB,2024,18,CHI,REG,0,0,3,2,2,1,0,33,22,4,3,7,0,0,0,0,0,28.0,0.0,1,3,4,4,29,3,0,0,33,62,11,0.53,0.47,0,0,0,1,0,0,5,12,0
2024_01_NE_CIN,2024,1,CIN,REG,0,0,2,1,2,0,0,37,19,7,1,7,0,0,0,0,0,16.0,0.0,1,3,3,3,25,5,3,0,36,64,12,0.56,0.39,0,1,0,0,0,0,0,1,0
2024_02_CIN_KC,2024,2,CIN,REG,0,2,1,1,1,0,0,31,21,9,2,4,0,0,0,0,0,20.0,0.0,2,2,7,5,28,2,0,0,32,60,13,0.53,0.47,0,0,0,0,1,0,0,2,0
2024_03_WAS_CIN,2024,3,CIN,REG,0,0,1,0,1,0,0,34,15,5,2,3,0,0,0,0,0,38.0,0.0,5,1,7,4,25,0,2,0,30,57,13,0.53,0.44,0,1,0,0,0,0,0,3,0
2024_04_CIN_CAR,2024,4,CIN,REG,0,1,0,0,0,0,0,35,16,5,0,2,0,0,0,0,0,24.0,0.0,3,1,7,3,41,2,1,0,28,70,13,0.4,0.59,0,0,0,1,0,0,1,3,0
2024_05_BAL_CIN,2024,5,CIN,REG,1,0,2,1,0,2,0,39,16,7,1,7,0,0,0,0,0,41.0,0.0,5,2,7,1,43,3,1,0,33,77,17,0.43,0.56,0,1,0,0,0,0,1,4,0
2024_06_CIN_NYG,2024,6,CIN,REG,0,1,0,0,0,0,0,39,17,3,2,6,0,0,0,0,0,7.0,0.0,1,2,4,5,41,4,1,2,30,74,11,0.41,0.55,0,0,0,1,0,0,2,4,0
2024_07_CIN_CLE,2024,7,CIN,REG,0,2,1,0,1,0,0,36,23,15,4,11,0,0,0,0,0,14.0,0.0,1,1,4,7,57,7,1,0,20,78,13,0.26,0.73,0,0,0,1,0,0,3,4,0
2024_08_PHI_CIN,2024,8,CIN,REG,0,0,0,0,0,0,0,36,16,3,0,1,0,0,0,0,0,37.0,0.0,4,3,4,3,20,1,0,0,39,59,12,0.66,0.34,0,1,0,0,0,0,3,5,0
2024_09_LV_CIN,2024,9,CIN,REG,0,0,2,2,1,1,0,30,18,6,5,13,0,0,0,0,0,18.0,0.0,3,1,8,5,38,5,0,0,21,59,17,0.36,0.64,1,0,0,0,0,0,4,5,0
2024_10_CIN_BAL,2024,10,CIN,REG,0,0,0,0,0,0,0,32,14,3,0,1,0,0,0,0,0,35.0,0.0,4,0,6,6,33,5,1,0,25,59,15,0.42,0.56,0,0,0,0,1,0,4,6,0
2024_11_CIN_LAC,2024,11,CIN,REG,0,0,1,1,1,0,0,30,15,4,2,5,0,0,0,0,0,34.0,0.0,4,2,6,5,37,6,0,1,25,63,18,0.4,0.59,0,0,0,0,1,0,4,7,0
2024_13_PIT_CIN,2024,13,CIN,REG,0,1,0,0,0,0,0,29,24,5,2,9,1,0,0,0,0,39.0,6.0,5,4,7,6,40,1,2,0,24,66,17,0.36,0.61,0,1,0,0,0,0,4,8,0
2024_14_CIN_DAL,2024,14,CIN,REG,0,1,0,0,0,0,0,34,12,1,3,7,0,0,0,0,0,20.0,0.0,2,2,6,2,34,4,0,0,25,59,14,0.42,0.58,0,0,0,1,0,0,5,8,0
2024_15_CIN_TEN,2024,15,CIN,REG,0,4,2,2,2,1,1,41,16,4,1,5,1,0,0,0,0,28.0,6.0,3,0,7,8,38,1,0,1,26,65,11,0.4,0.58,0,0,0,1,0,0,6,8,0
2024_16_CLE_CIN,2024,16,CIN,REG,0,2,2,1,2,0,0,42,9,5,5,10,0,0,0,0,0,6.0,0.0,1,0,4,3,39,4,0,0,24,63,9,0.38,0.62,1,0,0,0,0,0,7,8,0
2024_17_DEN_CIN,2024,17,CIN,REG,0,1,2,0,2,0,1,38,15,1,2,4,0,0,0,0,0,24.0,0.0,3,1,5,1,33,4,0,0,27,60,13,0.45,0.55,1,0,0,0,0,0,8,8,0
2024_18_CIN_PIT,2024,18,CIN,REG,0,0,2,1,0,2,0,32,13,2,4,7,0,0,0,0,0,17.0,0.0,2,1,6,3,35,5,0,0,23,58,14,0.4,0.6,0,0,0,1,0,0,9,8,0
2024_01_DAL_CLE,2024,1,CLE,REG,0,0,1,0,1,0,0,35,15,11,3,4,0,0,0,0,0,27.0,0.0,3,4,4,6,35,6,1,0,24,60,17,0.4,0.58,0,1,0,0,0,0,0,1,0
2024_02_CLE_JAX,2024,2,CLE,REG,1,0,1,0,1,0,0,33,8,8,4,7,0,0,0,0,0,13.0,0.0,1,3,5,7,33,3,0,1,21,55,12,0.38,0.6,0,0,0,1,0,0,1,1,0
2024_03_NYG_CLE,2024,3,CLE,REG,0,0,3,2,2,1,0,37,21,12,2,9,0,0,0,0,0,21.0,0.0,3,1,3,6,37,7,3,0,29,69,14,0.42,0.54,0,1,0,0,0,0,1,2,0
2024_04_CLE_LV,2024,4,CLE,REG,0,0,1,1,1,0,0,34,11,5,2,4,1,0,0,0,0,21.0,6.0,2,2,4,6,26,4,2,0,27,55,12,0.49,0.47,0,0,0,0,1,0,1,3,0
2024_05_CLE_WAS,2024,5,CLE,REG,0,1,2,1,2,0,0,41,13,8,3,3,0,0,0,0,0,34.0,0.0,4,2,4,3,31,4,0,0,34,65,14,0.52,0.48,0,0,0,0,1,0,1,4,0
