player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,team,season_type,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,safety,interception,def_touchdown,defensive_two_point_attempt,fumble_forced,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,team_defense_snaps,defense_pct,age
00-0034360,Lorenzo Carter,DE,1995,2018.0,3.0,2.0,66.0,77.0,264.0,Georgia,2023,ATL,REG,34.0,16.0,6.0,11.0,18.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,414.0,1072.0,0.3861940298507462,28.0
00-0034361,Justin Reid,S,1997,2018.0,3.0,4.0,68.0,73.0,205.0,Stanford,2023,KC,POST,19.0,14.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,266.0,271.0,0.981549815498155,26.0
00-0034361,Justin Reid,S,1997,2018.0,3.0,4.0,68.0,73.0,205.0,Stanford,2023,KC,REG,80.0,31.0,12.0,12.0,19.0,0.0,3.0,0.0,0.0,2,0.0,0.0,0.0,981.0,1005.0,0.9761194029850746,0.0
00-0034363,Deadrin Senat,DT,1994,2018.0,3.0,26.0,90.0,73.0,305.0,South Florida,2023,TB,REG,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,69.0,0.1304347826086956,29.0
00-0034368,Josey Jewell,LB,1994,2018.0,4.0,6.0,106.0,73.0,236.0,Iowa,2023,DEN,REG,53.0,63.0,32.0,9.0,9.0,0.0,1.0,0.0,0.0,6,0.0,0.0,0.0,796.0,1058.0,0.7523629489603024,29.0
00-0034371,Da'Shawn Hand,DT,1995,2018.0,4.0,14.0,114.0,75.0,302.0,Alabama,2023,MIA,POST,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,80.0,0.25,28.0
00-0034371,Da'Shawn Hand,DT,1995,2018.0,4.0,14.0,114.0,75.0,302.0,Alabama,2023,MIA,REG,8.0,13.0,4.0,4.0,6.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,161.0,640.0,0.2515625,0.0
00-0034373,Dorance Armstrong,DE,1997,2018.0,4.0,16.0,116.0,76.0,255.0,Kansas,2023,DAL,POST,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
00-0034373,Dorance Armstrong,DE,1997,2018.0,4.0,16.0,116.0,76.0,255.0,Kansas,2023,DAL,REG,35.0,28.0,8.0,33.0,36.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034374,Jordan Whitehead,S,1997,2018.0,4.0,17.0,117.0,70.0,198.0,Pittsburgh,2023,NYJ,REG,59.0,47.0,27.0,3.0,11.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,1069.0,1080.0,0.9898148148148148,26.0
00-0034375,Kyzir White,LB,1996,2018.0,4.0,19.0,119.0,74.0,234.0,West Virginia,2023,ARI,REG,58.0,45.0,16.0,7.0,8.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,709.0,750.0,0.9453333333333334,27.0
00-0034376,Taron Johnson,CB,1996,2018.0,4.0,21.0,121.0,71.0,192.0,Weber State,2023,BUF,POST,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,90.0,115.0,0.782608695652174,27.0
00-0034376,Taron Johnson,CB,1996,2018.0,4.0,21.0,121.0,71.0,192.0,Weber State,2023,BUF,REG,64.0,39.0,20.0,4.0,8.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,918.0,1019.0,0.900883218842002,0.0
00-0034377,Avonte Maddox,CB,1996,2018.0,4.0,25.0,125.0,69.0,184.0,Pittsburgh,2023,PHI,POST,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,70.0,70.0,1.0,27.0
00-0034377,Avonte Maddox,CB,1996,2018.0,4.0,25.0,125.0,69.0,184.0,Pittsburgh,2023,PHI,REG,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,141.0,282.0,0.5,0.0
00-0034381,Josh Sweat,DE,1997,2018.0,4.0,30.0,130.0,77.0,251.0,Florida State,2023,PHI,POST,6.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,47.0,70.0,0.6714285714285714,26.0
00-0034381,Josh Sweat,DE,1997,2018.0,4.0,30.0,130.0,77.0,251.0,Florida State,2023,PHI,REG,49.0,20.0,7.0,26.0,42.0,0.0,1.0,1.0,0.0,6,0.0,0.0,0.0,816.0,1095.0,0.7452054794520548,0.0
00-0034382,Marquis Haynes,DE,1993,2018.0,4.0,36.0,136.0,74.0,235.0,Mississippi,2023,CAR,REG,16.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,142.0,422.0,0.3364928909952606,30.0
00-0034384,D.J. Reed,CB,1996,2018.0,5.0,5.0,142.0,69.0,188.0,Kansas State,2023,NYJ,REG,60.0,20.0,12.0,0.0,1.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,993.0,1004.0,0.9890438247011952,27.0
00-0034385,Ja'Whaun Bentley,LB,1996,2018.0,5.0,6.0,143.0,74.0,250.0,Purdue,2023,NE,REG,58.0,73.0,22.0,18.0,27.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,985.0,1081.0,0.9111933395004626,27.0
00-0034386,Justin Watson,WR,1996,2018.0,5.0,7.0,144.0,74.0,215.0,Pennsylvania,2023,JAX,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034387,Bilal Nichols,DT,1996,2018.0,5.0,8.0,145.0,75.0,313.0,Delaware,2023,LV,REG,25.0,31.0,10.0,7.0,7.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,588.0,1071.0,0.5490196078431373,27.0
00-0034391,Siran Neal,CB,1994,2018.0,5.0,17.0,154.0,72.0,206.0,Jacksonville State,2023,BUF,REG,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.0,246.0,0.1544715447154471,29.0
00-0034397,Tim Settle,DT,1997,2018.0,5.0,26.0,163.0,75.0,313.0,Virginia Tech,2023,BUF,POST,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,65.0,0.3076923076923077,26.0
00-0034397,Tim Settle,DT,1997,2018.0,5.0,26.0,163.0,75.0,313.0,Virginia Tech,2023,BUF,REG,11.0,7.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,263.0,706.0,0.3725212464589235,0.0
00-0034399,Wyatt Teller,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,LA,REG,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034399,Wyatt Teller,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,SEA,REG,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034399,Wyatt Teller,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,TEN,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034407,Ray-Ray McCloud,WR,1996,2018.0,6.0,13.0,187.0,69.0,185.0,Clemson,2023,MIN,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034413,Foyesade Oluokun,LB,1995,2018.0,6.0,26.0,200.0,74.0,230.0,Yale,2023,JAX,REG,105.0,86.0,42.0,11.0,26.0,0.0,2.0,2.0,0.0,3,0.0,0.0,0.0,1110.0,1112.0,0.9982014388489208,28.0
00-0034424,Matthew Adams,LB,1995,2018.0,7.0,3.0,221.0,72.0,230.0,Houston,2023,CLE,REG,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,68.0,184.0,0.3695652173913043,28.0
00-0034429,Jordan Mailata,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,NYJ,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034430,Andre Smith,LB,1997,2018.0,7.0,16.0,234.0,72.0,240.0,North Carolina,2023,ATL,REG,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,100.0,135.0,0.7407407407407407,26.0
00-0034431,Zaire Franklin,LB,1996,2018.0,7.0,17.0,235.0,72.0,235.0,Syracuse,2023,IND,REG,92.0,94.0,46.0,8.0,15.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,1089.0,1100.0,0.99,27.0
00-0034436,Will Clapp,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,KC,REG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034446,Jalen Davis,CB,1996,2018.0,0.0,0.0,0.0,70.0,186.0,Utah State,2023,CIN,REG,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.0,179.0,0.1620111731843575,27.0
00-0034461,Bruce Hector,DT,1994,2018.0,0.0,0.0,0.0,74.0,296.0,South Florida,2023,NYJ,REG,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37.0,118.0,0.3135593220338983,29.0
00-0034468,Chandon Sullivan,CB,1996,2018.0,0.0,0.0,0.0,71.0,189.0,Georgia State,2023,PIT,REG,14.0,9.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,319.0,725.0,0.44,27.0
00-0034473,Dennis Gardeck,DE,1994,2018.0,0.0,0.0,0.0,72.0,232.0,Sioux Falls,2023,ARI,REG,43.0,17.0,11.0,21.0,28.0,0.0,0.0,3.0,0.0,4,0.0,0.0,0.0,510.0,1110.0,0.4594594594594595,29.0
00-0034485,Jonathan Owens,S,1995,2018.0,0.0,0.0,0.0,71.0,210.0,Missouri Western,2023,GB,POST,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,153.0,159.0,0.9622641509433962,28.0
00-0034485,Jonathan Owens,S,1995,2018.0,0.0,0.0,0.0,71.0,210.0,Missouri Western,2023,GB,REG,50.0,28.0,17.0,3.0,5.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,772.0,894.0,0.8635346756152126,0.0
00-0034488,Tavierre Thomas,CB,1996,2018.0,0.0,0.0,0.0,70.0,205.0,Ferris State,2023,HOU,REG,24.0,25.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,352.0,456.0,0.7719298245614035,27.0
00-0034490,Zeke Turner,LB,1996,2018.0,0.0,0.0,0.0,74.0,214.0,Washington,2023,ARI,REG,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,135.0,0.3703703703703703,27.0
00-0034496,Sean Chandler,S,1996,2018.0,0.0,0.0,0.0,70.0,200.0,Temple,2023,WAS,REG,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,63.0,72.0,0.875,27.0
00-0034514,Levi Wallace,CB,1995,2018.0,0.0,0.0,0.0,72.0,179.0,Alabama,2023,PIT,POST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.0,67.0,0.5373134328358209,28.0
00-0034514,Levi Wallace,CB,1995,2018.0,0.0,0.0,0.0,72.0,179.0,Alabama,2023,PIT,REG,32.0,8.0,3.0,0.0,6.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,716.0,983.0,0.728382502543235,0.0
00-0034515,Dee Delaney,S,1995,2018.0,0.0,0.0,0.0,71.0,200.0,Miami (FL),2023,TB,REG,16.0,9.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,448.0,754.0,0.5941644562334217,28.0
00-0034516,Tre Herndon,CB,1996,2018.0,0.0,0.0,0.0,71.0,185.0,Vanderbilt,2023,JAX,REG,28.0,20.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,474.0,960.0,0.49375,27.0
00-0034521,Allen Lazard,WR,1995,2018.0,0.0,0.0,0.0,77.0,227.0,Iowa State,2023,LV,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
00-0034527,Ryan Neal,S,1995,2018.0,0.0,0.0,0.0,75.0,200.0,Southern Illinois,2023,TB,POST,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35.0,73.0,0.4794520547945205,28.0
00-0034527,Ryan Neal,S,1995,2018.0,0.0,0.0,0.0,75.0,200.0,Southern Illinois,2023,TB,REG,43.0,36.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,575.0,941.0,0.6110520722635494,0.0
00-0034540,Tony Brown,CB,1995,2018.0,0.0,0.0,0.0,72.0,200.0,Alabama,2023,IND,REG,7.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,56.0,166.0,0.3373493975903614,28.0
00-0034545,Brandon Facyson,CB,1994,2018.0,0.0,0.0,0.0,74.0,197.0,Virginia Tech,2023,LV,REG,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35.0,116.0,0.3017241379310345,29.0
00-0034571,Trenton Scott,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,NYJ,REG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034573,Charvarius Ward,CB,1996,2018.0,0.0,0.0,0.0,73.0,196.0,Middle Tennessee State,2023,SF,POST,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,217.0,218.0,0.9954128440366972,27.0
00-0034573,Charvarius Ward,CB,1996,2018.0,0.0,0.0,0.0,73.0,196.0,Middle Tennessee State,2023,SF,REG,56.0,27.0,14.0,0.0,7.0,0.0,11.0,2.0,0.0,2,0.0,0.0,0.0,931.0,1091.0,0.8533455545371219,0.0
00-0034587,Abdullah Anderson,DE,1996,2018.0,0.0,0.0,0.0,76.0,295.0,Bucknell,2023,WAS,REG,5.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,63.0,273.0,0.2307692307692307,27.0
00-0034591,J.C. Jackson,CB,1995,2018.0,0.0,0.0,0.0,73.0,198.0,Maryland,2023,LAC,REG,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,85.0,132.0,0.6439393939393939,28.0
00-0034591,J.C. Jackson,CB,1995,2018.0,0.0,0.0,0.0,73.0,198.0,Maryland,2023,NE,REG,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,439.0,550.0,0.7981818181818182,28.0
00-0034613,Tanner Hudson,TE,1994,2018.0,0.0,0.0,0.0,77.0,241.0,Southern Arkansas,2023,PIT,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
00-0034623,Andre Chachere,S,1996,2018.0,0.0,0.0,0.0,72.0,197.0,San Jose State,2023,ARI,REG,18.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,424.0,577.0,0.7348353552859619,27.0
00-0034639,Mike Ford,CB,1995,2018.0,0.0,0.0,0.0,72.0,194.0,Southeast Missouri State,2023,CLE,REG,17.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,151.0,509.0,0.2966601178781925,28.0
00-0034657,Matt Dickerson,DT,1995,2018.0,0.0,0.0,0.0,77.0,292.0,UCLA,2023,KC,POST,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,76.0,0.2105263157894736,28.0
00-0034657,Matt Dickerson,DT,1995,2018.0,0.0,0.0,0.0,77.0,292.0,UCLA,2023,KC,REG,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,153.0,531.0,0.288135593220339,0.0
00-0034673,Tremaine Edmunds,LB,1998,2018.0,1.0,16.0,16.0,77.0,250.0,Virginia Tech,2023,CHI,REG,64.0,59.0,32.0,0.0,8.0,0.0,8.0,2.0,0.0,2,0.0,0.0,0.0,875.0,948.0,0.9229957805907172,25.0
00-0034674,Leighton Vander Esch,LB,1996,2018.0,1.0,19.0,19.0,76.0,256.0,Boise State,2023,DAL,REG,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,269.0,304.0,0.8848684210526315,27.0
00-0034675,Jessie Bates,S,1997,2018.0,2.0,22.0,54.0,73.0,210.0,Wake Forest,2023,ATL,REG,90.0,55.0,28.0,0.0,9.0,0.0,12.0,2.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,26.0
00-0034677,Justin Jones,DT,1996,2018.0,3.0,20.0,84.0,75.0,309.0,NC State,2023,CHI,REG,40.0,39.0,22.0,19.0,32.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,700.0,1011.0,0.6923837784371909,27.0
00-0034681,Chase Edmonds,RB,1996,2018.0,4.0,34.0,134.0,69.0,201.0,Fordham,2023,IND,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034720,Robert Spillane,LB,1995,2018.0,0.0,0.0,0.0,73.0,229.0,Western Michigan,2023,LV,REG,81.0,87.0,33.0,12.0,13.0,0.0,6.0,0.0,0.0,2,0.0,0.0,0.0,1101.0,1133.0,0.971756398940865,28.0
00-0034723,Nick Thurman,DT,1995,2018.0,0.0,0.0,0.0,76.0,305.0,Houston,2023,CAR,REG,12.0,21.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,291.0,824.0,0.3531553398058252,28.0
00-0034726,Dallin Leavitt,S,1994,2018.0,0.0,0.0,0.0,70.0,203.0,Utah State,2023,GB,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,71.0,0.0704225352112676,29.0
00-0034728,Jaire Alexander,CB,1997,2018.0,1.0,18.0,18.0,70.0,196.0,Louisville,2023,GB,POST,9.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,115.0,159.0,0.7232704402515723,26.0
00-0034728,Jaire Alexander,CB,1997,2018.0,1.0,18.0,18.0,70.0,196.0,Louisville,2023,GB,REG,24.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,445.0,464.0,0.959051724137931,0.0
00-0034743,Rashaan Evans,LB,1995,2018.0,1.0,22.0,22.0,74.0,232.0,Alabama,2023,DAL,REG,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,61.0,269.0,0.2267657992565055,28.0
00-0034745,Tracy Walker,S,1995,2018.0,3.0,18.0,82.0,73.0,206.0,Louisiana-Lafayette,2023,DET,REG,42.0,19.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,537.0,701.0,0.7660485021398002,28.0
00-0034746,Maurice Hurst,DT,1995,2018.0,5.0,3.0,140.0,74.0,290.0,Michigan,2023,CLE,REG,15.0,17.0,7.0,7.0,11.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
00-0034752,Orlando Brown,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,PIT,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034754,Oren Burks,LB,1995,2018.0,3.0,24.0,88.0,75.0,233.0,Vanderbilt,2023,SF,POST,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,107.0,219.0,0.4885844748858447,28.0
00-0034754,Oren Burks,LB,1995,2018.0,3.0,24.0,88.0,75.0,233.0,Vanderbilt,2023,SF,REG,32.0,20.0,10.0,4.0,4.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,304.0,750.0,0.4053333333333333,0.0
00-0034756,Tre Flowers,CB,1995,2018.0,5.0,9.0,146.0,75.0,203.0,Oklahoma State,2023,ATL,REG,11.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,188.0,337.0,0.5578635014836796,28.0
00-0034760,Nathan Shepherd,DT,1993,2018.0,3.0,8.0,72.0,76.0,315.0,Fort Hays State,2023,NO,REG,27.0,35.0,8.0,14.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,562.0,1045.0,0.5377990430622009,30.0
00-0034764,Michael Gallup,WR,1996,2018.0,3.0,17.0,81.0,73.0,205.0,Colorado State,2023,NYG,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034764,Michael Gallup,WR,1996,2018.0,3.0,17.0,81.0,73.0,205.0,Colorado State,2023,SF,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034773,Vita Vea,DT,1995,2018.0,1.0,12.0,12.0,76.0,347.0,Washington,2023,TB,POST,2.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,85.0,132.0,0.6439393939393939,28.0
00-0034773,Vita Vea,DT,1995,2018.0,1.0,12.0,12.0,76.0,347.0,Washington,2023,TB,REG,45.0,18.0,5.0,22.0,25.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,561.0,912.0,0.6151315789473685,0.0
00-0034775,Christian Kirk,WR,1996,2018.0,2.0,15.0,47.0,71.0,200.0,Texas A&M,2023,IND,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034777,D.J. Chark,WR,1996,2018.0,2.0,29.0,61.0,75.0,200.0,LSU,2023,JAX,REG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
00-0034778,Carlton Davis,CB,1996,2018.0,2.0,31.0,63.0,73.0,202.0,Auburn,2023,TB,POST,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,132.0,132.0,1.0,27.0
00-0034778,Carlton Davis,CB,1996,2018.0,2.0,31.0,63.0,73.0,202.0,Auburn,2023,TB,REG,41.0,15.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,715.0,801.0,0.8926342072409488,0.0
00-0034779,Ronnie Harrison,S,1997,2018.0,3.0,29.0,93.0,74.0,207.0,Alabama,2023,IND,REG,15.0,9.0,1.0,4.0,5.0,0.0,4.0,2.0,0.0,0,0.0,0.0,0.0,230.0,399.0,0.5764411027568922,26.0
00-0034780,Isaac Yiadom,CB,1996,2018.0,3.0,35.0,99.0,73.0,188.0,Boston College,2023,NO,REG,19.0,15.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,498.0,793.0,0.6279949558638083,27.0
00-0034782,Harrison Phillips,DT,1996,2018.0,3.0,32.0,96.0,75.0,306.0,Stanford,2023,MIN,REG,42.0,62.0,21.0,13.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,839.0,1131.0,0.7418213969938108,27.0
00-0034785,Mason Cole,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023,SF,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034789,Minkah Fitzpatrick,S,1996,2018.0,1.0,11.0,11.0,73.0,207.0,Alabama,2023,PIT,POST,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67.0,67.0,1.0,27.0
00-0034789,Minkah Fitzpatrick,S,1996,2018.0,1.0,11.0,11.0,73.0,207.0,Alabama,2023,PIT,REG,36.0,29.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,550.0,701.0,0.7845934379457917,0.0
00-0034790,Derwin James,S,1996,2018.0,1.0,17.0,17.0,74.0,215.0,Florida State,2023,LAC,REG,89.0,49.0,22.0,8.0,13.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,1002.0,1080.0,0.9277777777777778,27.0
00-0034796,Lamar Jackson,QB,1997,2018.0,1.0,32.0,32.0,74.0,205.0,Louisville,2023,PIT,REG,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0
00-0034797,Jerome Baker,LB,1996,2018.0,3.0,9.0,73.0,74.0,232.0,Ohio State,2023,MIA,REG,45.0,42.0,18.0,6.0,9.0,0.0,4.0,2.0,0.0,0,0.0,0.0,0.0,714.0,852.0,0.8380281690140845,27.0
00-0034798,Durham Smythe,TE,1995,2018.0,4.0,23.0,123.0,76.0,248.0,Notre Dame,2023,BUF,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
00-0034800,B.J. Hill,DT,1995,2018.0,3.0,5.0,69.0,75.0,311.0,North Carolina State,2023,CIN,REG,33.0,37.0,10.0,20.0,38.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,778.0,1097.0,0.7092069279854147,28.0
00-0034801,Josh Woods,LB,1996,2018.0,0.0,0.0,0.0,73.0,240.0,Maryland,2023,ARI,REG,28.0,37.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,569.0,731.0,0.7783857729138167,27.0
00-0034805,John Franklin-Myers,DT,1996,2018.0,4.0,35.0,135.0,76.0,288.0,Stephen F. Austin,2023,NYJ,REG,24.0,26.0,13.0,15.0,25.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,524.0,935.0,0.560427807486631,27.0
00-0034807,Ogbonnia Okoronkwo,DE,1995,2018.0,5.0,23.0,160.0,74.0,250.0,Oklahoma,2023,CLE,REG,31.0,22.0,15.0,18.0,21.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,406.0,719.0,0.564673157162726,28.0
00-0034810,Sebastian Joseph-Day,DT,1995,2018.0,6.0,21.0,195.0,76.0,310.0,Rutgers,2023,LAC,REG,23.0,20.0,7.0,12.0,19.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,560.0,970.0,0.5773195876288659,0.0
